"FileName"	"SizeMB"	"LocalPath"	"VisibleInGitHubApi"	"CandidateToMove"	"TargetPathInGrins2"	"TargetAlreadyExists"	"LastWriteTime"
"Wing Grin ORIGINAL COLOR.jpg"	"0.147"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wing Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wing Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-07 18:36:35"
"Wolf Grin B&W.jpg"	"0.14"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wolf Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wolf Grin B&W.jpg"	"False"	"2026-05-07 18:56:43"
"Wolf Grin COLOR.jpg"	"0.142"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wolf Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wolf Grin COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Wolf Grin ORIGINAL COLOR 2.jpg"	"0.192"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wolf Grin ORIGINAL COLOR 2.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wolf Grin ORIGINAL COLOR 2.jpg"	"False"	"2026-05-07 19:03:08"
"Wolf Grin ORIGINAL COLOR.jpg"	"0.064"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wolf Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wolf Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-07 18:49:49"
"Wolf Grin ORIGINAL.jpg"	"0.293"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Wolf Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Wolf Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:39"
"Woodstock Grin B&W.jpg"	"0.181"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin B&W.jpg"	"False"	"2026-05-07 18:56:43"
"Woodstock Grin COLOR.jpg"	"0.099"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Woodstock Grin ORIGINAL COLOR (2).jpg"	"0.287"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin ORIGINAL COLOR (2).jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin ORIGINAL COLOR (2).jpg"	"False"	"2026-05-07 16:18:45"
"Woodstock Grin ORIGINAL COLOR.jpg"	"0.091"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin ORIGINAL COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Woodstock Grin ORIGINAL.jpg"	"0.151"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:38:40"
"Woodstock Grin three quarters B&W.jpg"	"0.088"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin three quarters B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin three quarters B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Woodstock Grin three quarters COLOR.jpg"	"0.229"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin three quarters COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin three quarters COLOR.jpg"	"False"	"2026-05-07 19:03:08"
"Woodstock Grin three quarters ORIGINAL.jpg"	"0.145"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Woodstock Grin three quarters ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Woodstock Grin three quarters ORIGINAL.jpg"	"False"	"2026-05-07 18:56:43"
"Yellow Submarine Grin B&W.jpg"	"0.166"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yellow Submarine Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yellow Submarine Grin B&W.jpg"	"False"	"2026-05-07 18:56:43"
"Yellow Submarine Grin COLOR.jpg"	"0.093"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yellow Submarine Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yellow Submarine Grin COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Yellow Submarine Grin ORIGINAL.jpg"	"0.084"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yellow Submarine Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yellow Submarine Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:53:53"
"Yin Yang Face Grin COLOR.jpg"	"0.383"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Face Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Face Grin COLOR.jpg"	"False"	"2026-05-07 09:55:21"
"Yin Yang Grin 1 B&W.jpg"	"0.169"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 1 B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 1 B&W.jpg"	"False"	"2026-05-07 18:58:01"
"Yin Yang Grin 1 card.png"	"0.162"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 1 card.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 1 card.png"	"False"	"2026-03-21 07:27:24"
"Yin Yang Grin 1 COLOR.jpg"	"0.109"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 1 COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 1 COLOR.jpg"	"False"	"2026-05-07 18:38:40"
"Yin Yang Grin 1 ORIGINAL COLOR.jpg"	"0.061"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 1 ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 1 ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:07:11"
"Yin Yang Grin 2 B&W.jpg"	"0.507"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 2 B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 2 B&W.jpg"	"False"	"2026-05-07 18:58:01"
"Yin Yang Grin 2 COLOR.jpg"	"0.151"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 2 COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 2 COLOR.jpg"	"False"	"2026-05-09 12:16:56"
"Yin Yang Grin 2 ORIGINAL 2.jpg"	"0.319"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 2 ORIGINAL 2.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 2 ORIGINAL 2.jpg"	"False"	"2026-05-07 18:37:32"
"Yin Yang Grin 2 ORIGINAL COLOR.jpg"	"0.147"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yin Yang Grin 2 ORIGINAL COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yin Yang Grin 2 ORIGINAL COLOR.jpg"	"False"	"2026-05-08 06:36:24"
"Yogi Bear Grin B&W.jpg"	"0.158"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yogi Bear Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yogi Bear Grin B&W.jpg"	"False"	"2026-05-07 18:37:32"
"Yogi Bear Grin COLOR.jpg"	"0.152"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yogi Bear Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yogi Bear Grin COLOR.jpg"	"False"	"2026-05-07 18:56:43"
"Yogi Bear Grin ORIGINAL.jpg"	"0.09"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yogi Bear Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yogi Bear Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:58:01"
"Yucky Charmer Grin B&W.jpg"	"0.166"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yucky Charmer Grin B&W.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yucky Charmer Grin B&W.jpg"	"False"	"2026-05-07 18:38:40"
"Yucky Charmer Grin COLOR.jpg"	"0.192"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yucky Charmer Grin COLOR.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yucky Charmer Grin COLOR.jpg"	"False"	"2026-05-07 19:03:08"
"Yucky Charmer Grin ORIGINAL.jpg"	"0.086"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Yucky Charmer Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Yucky Charmer Grin ORIGINAL.jpg"	"False"	"2026-05-10 05:40:41"
"Zephyr Zelephant Grin COLOR.png"	"0.214"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Zephyr Zelephant Grin COLOR.png"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Zephyr Zelephant Grin COLOR.png"	"False"	"2026-05-08 07:02:31"
"Zephyr Zelephant Grin ORIGINAL.jpg"	"0.162"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\Zephyr Zelephant Grin ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\Zephyr Zelephant Grin ORIGINAL.jpg"	"False"	"2026-05-07 18:49:49"
"zipper grin front closed mouth ORIGINAL.jpg"	"0.17"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\zipper grin front closed mouth ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\zipper grin front closed mouth ORIGINAL.jpg"	"False"	"2026-05-24 18:19:11"
"zipper grin front closed mouth.jpg"	"1.011"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\zipper grin front closed mouth.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\zipper grin front closed mouth.jpg"	"False"	"2026-05-24 12:19:07"
"zipper grin front open mouth ORIGINAL.jpg"	"0.201"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\zipper grin front open mouth ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\zipper grin front open mouth ORIGINAL.jpg"	"False"	"2026-05-24 18:19:11"
"zipper grin front open mouth.jpg"	"1.005"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\zipper grin front open mouth.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\zipper grin front open mouth.jpg"	"False"	"2026-05-24 12:19:23"
"zipper grin side closed mouth ORIGINAL.jpg"	"0.086"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\zipper grin side closed mouth ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\zipper grin side closed mouth ORIGINAL.jpg"	"False"	"2026-05-24 18:19:12"
"zipper grin side open mouth ORIGINAL.jpg"	"0.101"	"D:\github\ron-english-sketches-grins\images\Sketches\grins\zipper grin side open mouth ORIGINAL.jpg"	"False"	"True"	"D:\github\ron-english-sketches-grins\images\Sketches\grins2\zipper grin side open mouth ORIGINAL.jpg"	"False"	"2026-05-24 18:19:12"
